Pseudo ID,ZIPCODE,gender,Age,S1,S2,S3,S4,Academic Level,ZIPCODE_privacy_0.1
e4bf1325e5,3586,male,20 < Age ≤ 30,13,19,8,13,L2,3586
d43b4ab8d7,90534,male,20 < Age ≤ 30,17,16,15,14,L1,45636
ee3704f343,17988,male,20 < Age ≤ 30,10,8,12,20,L2,17988
8ee42e921b,46296,male,20 < Age ≤ 30,15,14,9,11,L2,46296
04c380ecf6,20676,male,20 < Age ≤ 30,7,17,20,17,M2,20676
e9866effe1,26691,male,20 < Age ≤ 30,11,10,20,20,L3,26691
3b1dad21a6,49771,male,20 < Age ≤ 30,12,8,11,17,M1,14348
66a95890bd,7873,male,20 < Age ≤ 30,8,11,20,15,M2,7873
f4351531d2,6291,male,20 < Age ≤ 30,17,9,18,20,M1,6291
e191345325,62705,male,20 < Age ≤ 30,12,17,15,9,M1,62705
09c5031cc3,7676,male,20 < Age ≤ 30,19,7,18,16,M2,7676
456b52570c,91532,male,20 < Age ≤ 30,19,7,12,10,L2,33182
0e4de6e106,90645,male,20 < Age ≤ 30,11,8,9,13,L2,90645
cecff9f3c1,94176,male,20 < Age ≤ 30,20,14,20,10,L3,94176
01a9d8e3ff,19627,male,20 < Age ≤ 30,8,7,12,19,M2,19627
9204637f8d,32153,male,20 < Age ≤ 30,7,18,12,15,M2,94524
9ee5c73e5b,20204,male,20 < Age ≤ 30,9,11,10,17,L1,66175
7bf7b85df2,45516,male,20 < Age ≤ 30,8,14,20,10,L1,45516
d155865aec,7030,male,20 < Age ≤ 30,15,10,7,18,L3,7030
8bfc1646d7,14936,male,20 < Age ≤ 30,18,13,18,18,L1,57796
7374804e00,48048,male,20 < Age ≤ 30,14,17,19,14,L2,45470
e335af20db,22340,male,20 < Age ≤ 30,7,12,13,20,L3,47852
bbc77d1963,31322,male,20 < Age ≤ 30,8,20,19,8,L2,31322
150c04a948,74668,male,20 < Age ≤ 30,14,7,12,19,M1,17939
83a8493ad0,53190,male,20 < Age ≤ 30,11,14,11,12,L3,53190
222ed23bbb,30290,male,20 < Age ≤ 30,12,10,9,8,L1,30290
2688bb8176,84523,male,20 < Age ≤ 30,20,8,20,13,M2,84523
d90f65a6a3,58517,male,20 < Age ≤ 30,9,15,9,14,L3,49689
0d7a1bc28a,72406,male,20 < Age ≤ 30,18,14,7,7,L3,72406
6bbdcf8e92,14232,male,20 < Age ≤ 30,19,17,19,15,M1,14232
81c3264950,69224,male,20 < Age ≤ 30,11,10,15,9,L1,69224
3e5afcd624,31645,male,20 < Age ≤ 30,15,20,14,9,M2,31645
d93c6fe31c,86362,male,20 < Age ≤ 30,13,11,8,17,L3,86362
c80211d3c8,21982,male,20 < Age ≤ 30,17,13,15,17,L2,21982
8fba7d50ed,62816,male,20 < Age ≤ 30,17,9,18,16,L2,62816
df12729715,22201,male,20 < Age ≤ 30,12,9,17,18,L2,22201
f97419d569,79009,male,20 < Age ≤ 30,20,18,17,8,L3,79009
7e5f80b7d5,44061,male,20 < Age ≤ 30,19,19,8,14,L2,44061
6f11e07247,86835,male,20 < Age ≤ 30,15,8,20,11,M2,25924
6458fc6cb0,13120,male,20 < Age ≤ 30,18,20,9,10,M1,75191
8f5e1bca62,62820,male,20 < Age ≤ 30,16,17,9,10,L2,62820
ca6d9a8f1f,75323,male,20 < Age ≤ 30,9,11,13,10,M2,75323
726705e03b,22601,male,20 < Age ≤ 30,7,7,20,14,L3,22601
a69bcf7180,37091,male,20 < Age ≤ 30,16,11,10,17,M1,37091
3cc2b77f1a,36477,male,20 < Age ≤ 30,20,13,18,14,L3,36477
93e41078de,81277,male,20 < Age ≤ 30,10,13,20,14,L3,59918
fddbdd81f4,30185,male,20 < Age ≤ 30,13,19,7,7,M2,30185
7be34828a1,50541,male,20 < Age ≤ 30,16,12,11,14,L2,90596
f74afb2b09,97511,male,Age ≤ 20,10,16,13,19,L2,75032
72bce27b1f,81436,male,Age ≤ 20,17,13,10,12,L1,81436
9867cceecf,90090,male,Age ≤ 20,7,17,12,13,L1,90090
56c898caec,64628,male,Age ≤ 20,11,10,18,9,L3,64628
10b9552740,60300,male,Age ≤ 20,10,10,13,10,L3,60300
ace88ae840,98106,male,Age ≤ 20,14,9,9,12,L2,98106
8d3dce277d,6862,male,Age ≤ 20,7,12,13,15,M2,6862
b4361da1a3,3163,male,Age ≤ 20,20,9,16,18,L1,3163
b2aec45007,94617,male,Age ≤ 20,17,20,10,15,L2,94617
e70e101d3c,58912,male,Age ≤ 20,19,8,14,8,M2,58912
aba9e98421,46946,male,Age ≤ 20,9,12,19,11,L1,46946
81e7ceb556,36850,male,Age ≤ 20,18,16,14,18,M2,36850
658100727d,60317,male,Age ≤ 20,15,18,13,13,M2,60317
a0a2c075f8,46113,male,Age ≤ 20,8,14,17,14,L1,36337
08c3ebda34,46735,male,Age ≤ 20,16,19,16,15,M2,35364
be1737ea59,54655,male,Age ≤ 20,15,17,12,12,M2,54655
bfdee1389b,96097,male,Age ≤ 20,10,19,12,7,M1,82134
a4e05c3cff,17673,male,Age ≤ 20,7,15,9,7,M2,31089
cbbbf201f4,64955,male,Age ≤ 20,20,13,15,12,L1,64955
9f084c56e0,3335,male,Age ≤ 20,7,7,13,16,M2,3335
b7149c5e7d,97596,male,Age ≤ 20,11,9,9,12,L2,97596
9e48292e2d,61226,male,Age ≤ 20,12,17,16,16,M2,84411
b4222cf9d0,29862,male,Age ≤ 20,16,12,16,17,L2,29862
4be822a046,32019,male,Age ≤ 20,16,12,14,18,L2,32019
e27420a2f3,25218,male,Age ≤ 20,13,7,10,9,L3,25218
2a76b49384,1862,male,Age ≤ 20,10,19,14,8,L1,1862
ef80128fc2,95406,male,Age ≤ 20,17,11,19,20,M2,75990
177ca71908,86952,male,Age ≤ 20,12,9,10,8,L2,80711
92ff69b5c6,57581,male,Age ≤ 20,8,13,12,11,M1,57581
ebeb14da38,41460,male,Age ≤ 20,14,8,19,10,L2,41460
4ef58ed7ab,51363,male,Age ≤ 20,19,20,15,15,L2,66353
0ce10043d4,91931,male,Age ≤ 20,20,18,10,17,M2,91931
10cbddc748,33699,male,Age ≤ 20,16,19,8,18,L1,92617
d5280148bc,23465,male,Age ≤ 20,18,12,11,20,L3,23465
d904266fe4,20299,male,Age ≤ 20,16,19,13,18,M1,20299
e6c14798c8,3746,male,Age ≤ 20,12,15,10,16,L2,3746
88339e1fe7,15582,male,Age ≤ 20,15,19,17,19,L2,15582
4519dc2c58,24436,male,Age ≤ 20,20,15,20,15,M2,24436
c89197339c,45013,male,Age ≤ 20,18,13,16,19,L3,45013
ff517729e2,51764,male,Age ≤ 20,19,18,14,16,M1,51764
1ebfd3376c,82681,male,Age ≤ 20,20,9,19,10,L2,82681
50b8ff3567,90189,male,Age ≤ 20,20,17,9,10,L2,90189
7fe17de728,1577,male,Age ≤ 20,18,12,8,13,M1,1577
f12b441a0e,38518,male,Age ≤ 20,19,20,8,9,M2,38518
3edd24adac,12421,male,Age ≤ 20,10,12,16,15,L3,28742
b3d8d4c48c,82438,male,Age ≤ 20,20,10,10,16,M1,82438
ee1ae5be83,37665,male,Age ≤ 20,20,12,10,14,L2,65074
86078bf46a,2971,male,Age ≤ 20,8,12,14,19,M2,2971
8f75ab7cd8,19380,male,Age ≤ 20,8,17,19,16,M1,28673
b6886fc3f2,53112,male,Age ≤ 20,10,13,10,16,L1,28869
d30abfc918,10324,male,Age ≤ 20,7,20,9,19,L3,18468
c4117c8458,59201,male,Age ≤ 20,7,12,14,17,L3,97604
7f3869a77c,22280,male,Age ≤ 20,12,14,18,9,M2,22280
4bca69404d,29512,male,Age ≤ 20,15,11,9,13,L2,29512
03cf19458c,87624,male,Age ≤ 20,20,18,9,9,L2,87624
ac4bd109d3,21798,male,Age ≤ 20,16,18,13,14,L3,21798
239bb6dd78,7686,male,Age ≤ 20,18,14,8,9,L2,7686
1fe5524bbc,15364,male,Age ≤ 20,8,19,19,13,M1,86604
4953f6cffa,58045,male,Age ≤ 20,14,13,14,20,L3,58045
34e13c817d,38264,male,Age ≤ 20,17,14,12,13,L2,38264
c898a71b27,72451,male,Age ≤ 20,12,8,15,10,L2,72451
bfc8b43111,84966,male,Age ≤ 20,19,16,14,16,L2,56113
fae25bbb1d,11298,male,Age ≤ 20,12,12,13,9,M1,82212
6438a03c75,32798,male,Age ≤ 20,17,20,8,10,L1,32798
d4f1bbdd77,46672,male,Age ≤ 20,8,11,16,7,L3,46672
a95a478208,14931,male,Age ≤ 20,11,16,15,16,L1,14931
c5ab30ef52,3855,male,Age ≤ 20,18,11,18,15,M2,3855
55d0a1f7ec,99940,male,Age ≤ 20,8,17,16,9,M1,13798
eedaae859e,67956,male,Age ≤ 20,19,7,18,18,M2,74988
9af7d525fd,54508,male,Age ≤ 20,11,12,20,9,L2,54508
3581fbaed2,26137,male,Age ≤ 20,12,19,11,12,M2,26137
3e267552a3,34858,male,Age ≤ 20,16,8,19,11,L2,81455
70775d64c9,96787,male,Age ≤ 20,16,7,9,8,L1,77396
4747815f68,21764,male,Age ≤ 20,14,13,15,9,M2,33123
eda9a30710,56599,male,Age ≤ 20,11,16,10,12,L2,56599
4142f55cc6,7524,male,Age ≤ 20,15,7,18,8,L3,7524
3e2b2eb874,57458,male,Age ≤ 20,17,17,14,18,M2,57458
8c7464a403,15977,male,Age ≤ 20,12,8,12,11,L1,15977
82062a65c1,27222,male,Age ≤ 20,20,18,10,18,M1,20859
c5c6961996,71479,male,Age ≤ 20,9,10,16,11,M1,57411
f87d14bf38,7936,male,Age ≤ 20,17,17,13,13,M1,7936
8b0d4a6e3c,97468,male,Age ≤ 20,17,8,16,7,L1,97468
4e0e100e3b,9030,male,Age ≤ 20,12,17,14,15,L1,9030
c69514c313,28262,male,Age ≤ 20,11,17,20,8,L2,51561
78c679e19e,22071,male,Age ≤ 20,12,11,18,15,L3,22071
83038f1623,54401,male,Age ≤ 20,19,17,18,12,L1,54401
5fc884ff87,43881,male,Age ≤ 20,16,19,19,20,L1,43881
50f91108a6,9694,male,Age ≤ 20,14,8,14,14,M2,9694
4009d599a0,69255,male,Age ≤ 20,12,19,12,19,L3,69255
1eb4625173,58578,male,Age ≤ 20,11,19,8,10,M2,58578
4768765810,69015,male,Age ≤ 20,18,8,14,8,L3,69015
8241be19cb,553,male,Age ≤ 20,16,15,8,16,M2,553
e6d3b7c60c,58545,male,Age ≤ 20,8,14,11,20,L2,58545
f10503974e,38216,male,Age ≤ 20,10,11,15,19,L3,33030
60f5d8064b,58759,male,Age ≤ 20,16,17,17,18,L1,58759
458498bc71,16279,male,Age ≤ 20,7,14,11,17,L1,16279
efda9e7cd4,94683,male,Age ≤ 20,10,14,16,16,M1,94683
d84d30c469,17297,male,Age ≤ 20,12,15,9,18,L3,17297
a3e7c5399d,20923,male,Age ≤ 20,10,14,12,9,M1,20923
7253d876d8,30496,male,Age ≤ 20,11,11,13,15,L2,75674
6fc06f3ef8,47351,male,Age ≤ 20,14,18,12,17,M2,47351
af722afe25,29210,male,Age ≤ 20,11,16,19,16,M2,29210
d7979dfb12,46862,male,Age ≤ 20,18,8,10,14,L2,46862
0d56c0f03d,80976,female,20 < Age ≤ 30,10,12,9,14,L3,80976
bcc6ac004e,90642,female,20 < Age ≤ 30,8,10,11,11,M2,75662
8fdf7cc662,19857,female,20 < Age ≤ 30,16,7,20,7,M2,19857
c3832e357c,69983,female,20 < Age ≤ 30,17,20,15,19,M1,69983
af48142411,14452,female,20 < Age ≤ 30,16,17,8,13,M1,14452
241091f879,47696,female,20 < Age ≤ 30,14,18,20,12,L3,47696
2ffcd12ae2,53262,female,20 < Age ≤ 30,9,18,9,7,L3,53215
830f4d632a,99630,female,20 < Age ≤ 30,12,10,12,18,M2,99630
7736eb134d,11027,female,20 < Age ≤ 30,8,17,16,16,L1,57942
2f68b89ca2,57286,female,20 < Age ≤ 30,15,8,11,10,M2,40894
9f05fe42bb,19046,female,20 < Age ≤ 30,9,7,10,10,M1,25370
810ad0d0cf,12320,female,20 < Age ≤ 30,7,19,18,19,M1,59599
94e58af311,87019,female,20 < Age ≤ 30,7,18,15,15,L1,87019
71f4182083,4767,female,20 < Age ≤ 30,9,16,19,19,L2,4767
09f18e195e,80473,female,20 < Age ≤ 30,17,9,9,15,L3,61513
f33bb77136,85426,female,20 < Age ≤ 30,16,7,14,13,L2,55858
5a37983540,75034,female,20 < Age ≤ 30,18,9,20,19,M1,75034
daf872193a,76557,female,20 < Age ≤ 30,13,8,20,8,M2,76557
7865fcf2cf,13560,female,20 < Age ≤ 30,9,19,18,18,L2,98135
715e9bb340,17805,female,20 < Age ≤ 30,10,16,17,8,L2,43827
342fd50fda,76527,female,20 < Age ≤ 30,15,20,15,17,L1,76527
17d74d0bd9,12547,female,20 < Age ≤ 30,8,19,16,17,M2,12547
13435b2c03,93978,female,20 < Age ≤ 30,12,9,11,11,L1,57664
24d7af4b3a,94950,female,20 < Age ≤ 30,20,10,8,16,L2,73254
730f2a988c,47237,female,20 < Age ≤ 30,11,8,9,12,L1,73781
697c44a65c,18173,female,20 < Age ≤ 30,17,7,18,10,L3,41367
7ff7724e88,62998,female,20 < Age ≤ 30,14,15,10,9,M2,62998
a8e38a4d20,21488,female,20 < Age ≤ 30,11,14,11,14,L3,21488
15a7a15f1f,64864,female,20 < Age ≤ 30,13,17,18,7,L1,22947
245eb645f1,78825,female,20 < Age ≤ 30,7,17,8,14,M2,78825
793fb7a871,82203,female,20 < Age ≤ 30,20,13,18,17,L3,82203
1bfbab7470,55415,female,20 < Age ≤ 30,13,18,15,15,L1,55415
6a13e00a33,17656,female,20 < Age ≤ 30,14,11,20,14,M1,17656
e54c8150a7,970,female,20 < Age ≤ 30,15,9,7,17,M1,970
33e1f0b143,89089,female,20 < Age ≤ 30,16,8,11,8,L3,90297
2dc986bdab,60586,female,20 < Age ≤ 30,11,15,14,15,L2,60586
a9de1b8a51,68703,female,20 < Age ≤ 30,10,11,7,15,L1,39402
0c1cfcf86a,57890,female,20 < Age ≤ 30,19,20,8,18,L3,57890
0ae8334a75,42136,female,20 < Age ≤ 30,8,18,8,16,M1,42136
6b898f2e1a,49269,female,20 < Age ≤ 30,16,18,13,12,L1,91461
fadf178a1a,31521,female,20 < Age ≤ 30,20,15,8,11,L3,31521
73f4d951b8,95384,female,20 < Age ≤ 30,13,7,19,7,L2,95384
3decbe2b2b,31917,female,20 < Age ≤ 30,13,16,13,16,M1,84058
c9eb158ec5,37020,female,20 < Age ≤ 30,12,9,13,12,M1,37020
0a0c6798d2,53735,female,20 < Age ≤ 30,13,10,17,20,L2,69215
5d1b217f9c,59656,female,20 < Age ≤ 30,10,19,20,9,L2,59656
63bf9554c5,46951,female,20 < Age ≤ 30,7,7,18,13,L1,46951
a27a55f7f1,66715,female,20 < Age ≤ 30,20,16,13,9,L3,66715
1dec100cbd,18445,female,20 < Age ≤ 30,13,10,17,16,M2,53371
b8215e221b,8171,female,20 < Age ≤ 30,16,12,11,18,M2,8171
44cab401e5,48949,female,20 < Age ≤ 30,10,13,20,9,L1,48949
dce4e2ce41,86213,female,20 < Age ≤ 30,9,17,14,14,M1,86213
db102c7ced,77883,female,20 < Age ≤ 30,7,20,10,7,L2,77883
fe77c91c49,50335,female,20 < Age ≤ 30,7,13,9,18,M1,52955
d1e575ca33,17509,female,20 < Age ≤ 30,12,20,9,9,M1,55295
95791bfce7,26249,female,20 < Age ≤ 30,18,17,11,19,L1,26249
659399933b,40782,female,20 < Age ≤ 30,19,18,12,10,L2,57130
6c2aabc665,22938,female,20 < Age ≤ 30,20,13,17,11,M2,22938
966d567088,48849,female,20 < Age ≤ 30,9,11,8,8,L3,16607
533d965f32,13220,female,20 < Age ≤ 30,8,17,16,10,M1,21436
da2f6b55f3,66474,female,20 < Age ≤ 30,9,8,14,15,L3,36075
78bc8f896b,35396,female,20 < Age ≤ 30,7,16,17,14,M2,35396
ef0c31b814,43657,female,20 < Age ≤ 30,19,9,11,17,L1,43657
47574b4907,33250,female,20 < Age ≤ 30,12,18,10,9,M2,33250
ad85545b55,16647,female,20 < Age ≤ 30,12,9,16,8,M1,16647
0bc91d7906,77793,female,20 < Age ≤ 30,12,20,12,16,L1,77793
4ab009702f,16075,female,20 < Age ≤ 30,16,18,20,14,L2,91855
1337a84746,24431,female,20 < Age ≤ 30,10,10,19,7,M2,97606
1b11caf78c,54260,female,20 < Age ≤ 30,16,15,14,18,L1,46728
12a5e6c26c,90573,female,20 < Age ≤ 30,16,19,13,17,L2,90573
d8951bb6e9,71952,female,20 < Age ≤ 30,12,9,8,7,L1,39742
a07ef39763,80064,female,20 < Age ≤ 30,10,19,7,17,L2,80064
cf481b4f4a,98060,female,20 < Age ≤ 30,14,19,12,12,M1,91726
729c4c22d6,78028,female,20 < Age ≤ 30,14,20,7,13,L3,78028
0e399a02ca,84406,female,20 < Age ≤ 30,18,14,8,20,L1,84406
e935caa0ce,83281,female,20 < Age ≤ 30,13,9,12,20,L1,83281
1498616ccd,68044,female,20 < Age ≤ 30,7,10,12,12,L2,68044
5b802dfdf8,95355,female,20 < Age ≤ 30,12,11,20,7,L2,95355
9b12f98306,21599,female,20 < Age ≤ 30,12,7,17,17,L1,21599
0d8f461b63,18288,female,20 < Age ≤ 30,17,19,9,17,L1,18288
15f376801b,88585,female,20 < Age ≤ 30,10,17,15,12,L3,77650
8c7e008340,57115,female,20 < Age ≤ 30,16,13,9,14,L3,24893
4246c5a69b,21704,female,20 < Age ≤ 30,7,16,14,8,M1,21704
fd69b0ad72,84226,female,20 < Age ≤ 30,9,16,20,16,M1,84226
604db056d3,2944,female,20 < Age ≤ 30,19,18,12,20,M1,2944
8a2f9c6de6,20303,female,20 < Age ≤ 30,15,10,19,14,M2,29666
13a6c5a687,50511,female,20 < Age ≤ 30,14,8,14,7,L2,50511
26865e35c5,14930,female,20 < Age ≤ 30,14,17,20,14,L3,44765
dbb9ab49f7,69510,female,20 < Age ≤ 30,7,8,18,16,L3,69510
d19f00d601,13021,female,20 < Age ≤ 30,9,7,15,9,M1,11276
a0f1a320d8,78796,female,20 < Age ≤ 30,17,19,9,20,M2,35268
e86633c3e5,81264,female,20 < Age ≤ 30,11,14,13,7,M2,77295
eb19d2f142,98243,female,20 < Age ≤ 30,13,11,12,20,M1,98243
59142009ce,13435,female,20 < Age ≤ 30,9,12,13,8,L3,57886
491e66c73c,92845,female,20 < Age ≤ 30,15,11,10,13,M2,76129
c5c1f2a7cf,86387,female,20 < Age ≤ 30,9,11,8,11,L3,86387
065579011e,17105,female,20 < Age ≤ 30,13,11,12,11,L2,17105
6162ea04e5,35688,female,20 < Age ≤ 30,16,15,19,16,L2,24213
2c406cdcf8,23704,female,20 < Age ≤ 30,14,12,12,16,M2,23704
778bfec125,42954,female,20 < Age ≤ 30,7,8,18,13,L2,16149
3da096a89f,54652,female,20 < Age ≤ 30,11,13,7,15,L3,54652
afb5cdbd3e,30364,female,20 < Age ≤ 30,19,20,11,13,L1,30364
ed4787d80c,88162,female,20 < Age ≤ 30,16,9,18,12,L3,37213
a8aaff8105,48644,female,20 < Age ≤ 30,18,16,19,10,L2,48644
e0429c45f8,5484,female,20 < Age ≤ 30,13,15,18,10,L1,5484
c7a8803aae,38381,female,20 < Age ≤ 30,10,7,19,9,L3,17650
a78a247423,69915,female,20 < Age ≤ 30,19,7,15,11,L3,18163
79027e53b9,83847,female,20 < Age ≤ 30,11,7,15,9,L3,83847
fc4929d017,20554,female,20 < Age ≤ 30,17,8,19,17,L2,20554
5d824143d7,34141,female,20 < Age ≤ 30,18,11,20,8,L3,34141
f12b289786,75477,female,20 < Age ≤ 30,10,9,10,19,L2,75477
07f7a88fbf,97318,female,20 < Age ≤ 30,9,8,12,7,L2,97318
4c494c999d,76009,female,20 < Age ≤ 30,11,7,10,11,L2,76009
5f04ff1307,84961,female,20 < Age ≤ 30,10,20,9,20,M1,84961
ce115b8e9a,97260,female,20 < Age ≤ 30,13,13,11,12,M1,97260
125f057b64,97113,female,20 < Age ≤ 30,9,15,9,9,M2,97113
10398555a3,11050,female,20 < Age ≤ 30,11,14,7,19,M1,11050
0856b0329c,5957,female,20 < Age ≤ 30,8,8,20,8,L2,5957
e146e80096,41484,female,20 < Age ≤ 30,7,11,20,20,L2,41484
b5bc010007,43580,female,20 < Age ≤ 30,7,17,7,14,M2,43580
5c9cfbf2f3,17235,female,20 < Age ≤ 30,17,15,13,10,M1,17235
9bd76bf24a,21744,female,20 < Age ≤ 30,20,19,18,12,L3,48045
160a6532ac,89109,female,20 < Age ≤ 30,15,10,17,20,M1,89109
a5699a5981,65010,female,20 < Age ≤ 30,12,9,20,15,M1,65010
b4b18ec6ce,76679,female,20 < Age ≤ 30,20,14,8,15,L2,76679
9c824e6ecb,97835,female,20 < Age ≤ 30,17,12,10,7,L2,44836
9ef24bb772,90674,female,20 < Age ≤ 30,18,18,14,13,M1,90674
c140a2fb53,46951,female,20 < Age ≤ 30,19,17,7,12,L3,46951
d6f23bb14b,61374,female,20 < Age ≤ 30,9,11,14,10,L3,61374
a29e59d1e3,18745,female,20 < Age ≤ 30,9,16,10,14,M1,18745
661f0e5219,95301,female,20 < Age ≤ 30,7,9,7,15,L3,95301
e612af8ca8,68940,female,20 < Age ≤ 30,8,8,7,17,L3,68940
d9bb2023d1,54898,female,20 < Age ≤ 30,12,18,10,19,L1,50873
3e57ebd9d8,46437,female,20 < Age ≤ 30,18,12,14,13,L2,46437
c1c4b19356,59258,female,20 < Age ≤ 30,12,8,18,16,L3,59258
4572ea7e68,68412,female,20 < Age ≤ 30,17,17,16,19,M2,28542
f8c935a30b,41130,female,20 < Age ≤ 30,8,19,18,12,L3,66023
66e9d829af,37482,female,20 < Age ≤ 30,9,11,9,14,M1,77410
d932efb640,1526,female,20 < Age ≤ 30,17,11,14,18,L3,1526
3d7b0d446f,34254,female,20 < Age ≤ 30,20,11,8,11,L3,89048
b1352b1332,80585,female,20 < Age ≤ 30,14,12,11,9,M2,48464
898d507c2b,81423,female,20 < Age ≤ 30,19,18,20,20,L2,81423
b430b0f360,63496,female,20 < Age ≤ 30,19,18,13,9,L1,63496
e55f3fd230,93320,female,20 < Age ≤ 30,12,8,19,18,L2,93320
f62634a30d,96059,female,20 < Age ≤ 30,9,17,15,15,L1,96059
d427e037ee,77159,female,20 < Age ≤ 30,17,14,19,13,L1,77159
3d1fd85f9c,66680,female,20 < Age ≤ 30,11,19,10,15,L3,66680
a7396b6462,50091,female,20 < Age ≤ 30,17,8,17,19,M1,50091
58503047f3,84815,female,20 < Age ≤ 30,9,18,10,7,L2,46330
319e32e578,76001,female,20 < Age ≤ 30,20,11,16,14,M2,76001
839cbd8f60,10387,female,20 < Age ≤ 30,7,12,7,9,M2,94732
435f797726,92348,female,20 < Age ≤ 30,19,20,12,13,M1,66500
71b4217a87,58484,female,20 < Age ≤ 30,11,19,13,14,M1,42309
85368fc992,62428,female,20 < Age ≤ 30,14,14,17,8,L2,62428
2256219fda,85293,female,20 < Age ≤ 30,14,10,10,9,M2,26782
c6d2ab4428,8725,female,20 < Age ≤ 30,19,15,12,14,M1,8725
058fd364af,96033,female,20 < Age ≤ 30,16,9,9,20,L1,18429
93d7558c34,16697,female,20 < Age ≤ 30,14,11,16,12,L3,16697
3e5be315a9,6718,female,20 < Age ≤ 30,19,18,11,13,M1,6718
98dfb2798b,70740,female,20 < Age ≤ 30,7,20,11,18,L1,53643
aaef54d18e,20738,female,20 < Age ≤ 30,17,17,9,14,L1,20738
f4e809f901,4845,female,20 < Age ≤ 30,10,14,17,9,L3,4845
1802f3d51f,52908,female,20 < Age ≤ 30,12,11,16,17,L3,87496
c5b24295e7,77197,female,20 < Age ≤ 30,15,20,10,10,M1,77197
2fcb76b897,2554,female,20 < Age ≤ 30,15,7,14,13,L2,2554
57a91e5f1d,43004,female,20 < Age ≤ 30,10,9,8,12,L1,43004
43d56b194e,20838,female,20 < Age ≤ 30,18,14,12,7,L2,20838
751cf886c2,24163,female,20 < Age ≤ 30,11,16,16,16,L2,54236
e307b50de6,60966,female,20 < Age ≤ 30,14,18,12,9,M1,60966
748b07eb0e,73487,female,20 < Age ≤ 30,13,13,7,14,L1,73487
376e82cb41,62867,female,20 < Age ≤ 30,14,9,15,13,M2,15602
765baa1cb5,88587,female,20 < Age ≤ 30,8,11,9,15,M1,88587
47deede7dc,48602,female,20 < Age ≤ 30,13,15,19,17,L3,48602
66efb4c3b5,89562,female,20 < Age ≤ 30,10,9,8,8,M2,60908
901c1ff68c,11415,female,20 < Age ≤ 30,7,8,20,9,M2,11415
44313ba6f7,29409,female,20 < Age ≤ 30,12,19,8,9,L1,82746
0a88a14c7c,7257,female,20 < Age ≤ 30,10,12,11,7,M1,7257
a4d06581b8,87962,female,20 < Age ≤ 30,20,10,16,11,M1,87962
aea7391ed1,11250,female,20 < Age ≤ 30,18,8,12,12,M2,33592
4c2e0a3caf,79411,female,20 < Age ≤ 30,16,17,18,12,L1,52797
a9d3e6ce18,53396,female,20 < Age ≤ 30,11,14,10,17,L1,63394
29075c320b,1556,female,20 < Age ≤ 30,20,10,10,10,L2,1556
c622c41bd6,87914,female,20 < Age ≤ 30,17,10,20,9,L3,23158
a25171350c,68965,female,20 < Age ≤ 30,14,17,13,16,M2,68965
8e5481f738,85708,female,20 < Age ≤ 30,14,12,10,14,L1,19661
3d2aee08ff,1787,female,20 < Age ≤ 30,20,11,19,18,M1,1787
ac3dc17c06,95877,female,20 < Age ≤ 30,16,13,12,19,L2,95877
5c2d9e2448,58745,female,20 < Age ≤ 30,9,8,14,19,M1,58745
7dab71d914,26499,female,20 < Age ≤ 30,7,7,9,7,L1,26499
6ef8e2fe39,84308,female,20 < Age ≤ 30,20,11,12,7,L2,84308
ed4c230aac,41157,female,20 < Age ≤ 30,16,12,9,7,M2,41157
b713a02f42,53356,female,20 < Age ≤ 30,18,10,13,20,L3,53356
4407d4ece5,80028,female,20 < Age ≤ 30,9,10,19,16,L1,80028
48c79a3456,39012,female,20 < Age ≤ 30,20,9,20,18,M1,39012
41adcc8070,17547,female,20 < Age ≤ 30,7,9,7,11,M2,22474
4faba5ae53,2778,female,20 < Age ≤ 30,16,18,16,20,L2,2778
356e88dbd0,49942,female,20 < Age ≤ 30,7,12,19,9,L3,49942
5a134526c7,26739,female,20 < Age ≤ 30,18,15,13,17,L2,26739
3fd1d00b71,48378,female,20 < Age ≤ 30,11,18,9,16,L3,48378
fdf18c48cf,26721,female,20 < Age ≤ 30,7,20,16,11,M2,15237
b620c646d4,12679,female,20 < Age ≤ 30,15,15,17,19,L2,12679
27ea8f9ef0,54839,female,20 < Age ≤ 30,13,16,17,12,L1,54839
a5d33c85b0,28950,female,20 < Age ≤ 30,16,18,19,16,L3,52421
64d731b1b3,86147,female,20 < Age ≤ 30,17,15,15,18,L1,80602
174c04f1a9,63229,female,20 < Age ≤ 30,20,19,9,12,M1,46830
9256705a88,8498,female,20 < Age ≤ 30,7,12,19,7,L3,8498
606528134b,80483,female,20 < Age ≤ 30,7,16,11,17,L2,80483
e231e5b1e0,48756,female,20 < Age ≤ 30,11,9,7,13,L3,12952
17718bd9cb,82366,female,20 < Age ≤ 30,15,18,11,10,L1,35347
96d98759d8,62901,female,20 < Age ≤ 30,7,17,9,8,M2,62901
7d688d5beb,79566,female,20 < Age ≤ 30,8,7,9,18,M2,79566
471d0af4bf,98179,female,20 < Age ≤ 30,13,9,15,12,M1,49031
32eb42d0bf,39107,female,20 < Age ≤ 30,14,8,10,8,L1,39107
131b10869d,47582,female,20 < Age ≤ 30,9,20,15,18,L2,47582
e0c982f3c0,32181,female,20 < Age ≤ 30,19,17,8,14,L1,84195
a3487a0345,14786,female,20 < Age ≤ 30,19,11,13,8,L3,38330
