Pseudo ID,ZIPCODE,gender,Age,S1,S2,S3,S4,Academic Level,ZIPCODE_privacy_0.1
9dd1a1e555,80006,male,20 < Age ≤ 30,7,7,18,20,M2,1556056
0f0648b751,68494,male,20 < Age ≤ 30,20,13,7,20,M2,397814
c9dc07f242,46831,male,20 < Age ≤ 30,20,10,13,16,M1,-445497
8b27410251,32930,male,20 < Age ≤ 30,18,15,14,9,L1,-846186
b830be4157,94947,male,20 < Age ≤ 30,19,10,12,13,M1,279835
5e2fdbac60,43970,male,20 < Age ≤ 30,17,7,20,12,L2,387559
a865bac38c,88666,male,20 < Age ≤ 30,10,20,20,19,L1,302343
1df9d3a5eb,18664,male,20 < Age ≤ 30,17,10,9,19,M2,-992040
e4bf1325e5,3586,male,20 < Age ≤ 30,13,19,8,13,L2,550616
d43b4ab8d7,90534,male,20 < Age ≤ 30,17,16,15,14,L1,401288
ee3704f343,17988,male,20 < Age ≤ 30,10,8,12,20,L2,188037
8ee42e921b,46296,male,20 < Age ≤ 30,15,14,9,11,L2,3276442
04c380ecf6,20676,male,20 < Age ≤ 30,7,17,20,17,M2,-701137
e9866effe1,26691,male,20 < Age ≤ 30,11,10,20,20,L3,151097
3b1dad21a6,49771,male,20 < Age ≤ 30,12,8,11,17,M1,612393
66a95890bd,7873,male,20 < Age ≤ 30,8,11,20,15,M2,397706
f4351531d2,6291,male,20 < Age ≤ 30,17,9,18,20,M1,660495
e191345325,62705,male,20 < Age ≤ 30,12,17,15,9,M1,1547077
09c5031cc3,7676,male,20 < Age ≤ 30,19,7,18,16,M2,831092
456b52570c,91532,male,20 < Age ≤ 30,19,7,12,10,L2,314388
0e4de6e106,90645,male,20 < Age ≤ 30,11,8,9,13,L2,289286
cecff9f3c1,94176,male,20 < Age ≤ 30,20,14,20,10,L3,1649036
01a9d8e3ff,19627,male,20 < Age ≤ 30,8,7,12,19,M2,-391250
9204637f8d,32153,male,20 < Age ≤ 30,7,18,12,15,M2,-85361
9ee5c73e5b,20204,male,20 < Age ≤ 30,9,11,10,17,L1,-354779
7bf7b85df2,45516,male,20 < Age ≤ 30,8,14,20,10,L1,-71520
d155865aec,7030,male,20 < Age ≤ 30,15,10,7,18,L3,1729211
8bfc1646d7,14936,male,20 < Age ≤ 30,18,13,18,18,L1,1616604
7374804e00,48048,male,20 < Age ≤ 30,14,17,19,14,L2,2068053
e335af20db,22340,male,20 < Age ≤ 30,7,12,13,20,L3,2345775
bbc77d1963,31322,male,20 < Age ≤ 30,8,20,19,8,L2,2557004
150c04a948,74668,male,20 < Age ≤ 30,14,7,12,19,M1,-673036
83a8493ad0,53190,male,20 < Age ≤ 30,11,14,11,12,L3,21582
222ed23bbb,30290,male,20 < Age ≤ 30,12,10,9,8,L1,202380
2688bb8176,84523,male,20 < Age ≤ 30,20,8,20,13,M2,-609292
d90f65a6a3,58517,male,20 < Age ≤ 30,9,15,9,14,L3,-118234
0d7a1bc28a,72406,male,20 < Age ≤ 30,18,14,7,7,L3,-647353
6bbdcf8e92,14232,male,20 < Age ≤ 30,19,17,19,15,M1,667209
81c3264950,69224,male,20 < Age ≤ 30,11,10,15,9,L1,107925
3e5afcd624,31645,male,20 < Age ≤ 30,15,20,14,9,M2,120011
d93c6fe31c,86362,male,20 < Age ≤ 30,13,11,8,17,L3,84102
c80211d3c8,21982,male,20 < Age ≤ 30,17,13,15,17,L2,1012897
8fba7d50ed,62816,male,20 < Age ≤ 30,17,9,18,16,L2,-1439376
df12729715,22201,male,20 < Age ≤ 30,12,9,17,18,L2,-315769
f97419d569,79009,male,20 < Age ≤ 30,20,18,17,8,L3,1199514
7e5f80b7d5,44061,male,20 < Age ≤ 30,19,19,8,14,L2,115754
6f11e07247,86835,male,20 < Age ≤ 30,15,8,20,11,M2,322335
6458fc6cb0,13120,male,20 < Age ≤ 30,18,20,9,10,M1,3745078
8f5e1bca62,62820,male,20 < Age ≤ 30,16,17,9,10,L2,-688266
ca6d9a8f1f,75323,male,20 < Age ≤ 30,9,11,13,10,M2,4565414
726705e03b,22601,male,20 < Age ≤ 30,7,7,20,14,L3,-535874
a69bcf7180,37091,male,20 < Age ≤ 30,16,11,10,17,M1,-495032
3cc2b77f1a,36477,male,20 < Age ≤ 30,20,13,18,14,L3,-790841
93e41078de,81277,male,20 < Age ≤ 30,10,13,20,14,L3,-3593
fddbdd81f4,30185,male,20 < Age ≤ 30,13,19,7,7,M2,-132282
7be34828a1,50541,male,20 < Age ≤ 30,16,12,11,14,L2,2603904
f74afb2b09,97511,male,Age ≤ 20,10,16,13,19,L2,-286883
72bce27b1f,81436,male,Age ≤ 20,17,13,10,12,L1,-405131
9867cceecf,90090,male,Age ≤ 20,7,17,12,13,L1,628722
56c898caec,64628,male,Age ≤ 20,11,10,18,9,L3,-23859
10b9552740,60300,male,Age ≤ 20,10,10,13,10,L3,-307572
ace88ae840,98106,male,Age ≤ 20,14,9,9,12,L2,452857
8d3dce277d,6862,male,Age ≤ 20,7,12,13,15,M2,-214121
b4361da1a3,3163,male,Age ≤ 20,20,9,16,18,L1,831252
b2aec45007,94617,male,Age ≤ 20,17,20,10,15,L2,-256146
e70e101d3c,58912,male,Age ≤ 20,19,8,14,8,M2,787274
aba9e98421,46946,male,Age ≤ 20,9,12,19,11,L1,-118487
81e7ceb556,36850,male,Age ≤ 20,18,16,14,18,M2,-1408933
658100727d,60317,male,Age ≤ 20,15,18,13,13,M2,-160854
a0a2c075f8,46113,male,Age ≤ 20,8,14,17,14,L1,456026
08c3ebda34,46735,male,Age ≤ 20,16,19,16,15,M2,1961955
be1737ea59,54655,male,Age ≤ 20,15,17,12,12,M2,-1400698
bfdee1389b,96097,male,Age ≤ 20,10,19,12,7,M1,-1257121
a4e05c3cff,17673,male,Age ≤ 20,7,15,9,7,M2,1095333
cbbbf201f4,64955,male,Age ≤ 20,20,13,15,12,L1,-1090107
9f084c56e0,3335,male,Age ≤ 20,7,7,13,16,M2,-468935
b7149c5e7d,97596,male,Age ≤ 20,11,9,9,12,L2,3693812
9e48292e2d,61226,male,Age ≤ 20,12,17,16,16,M2,1464764
b4222cf9d0,29862,male,Age ≤ 20,16,12,16,17,L2,84312
4be822a046,32019,male,Age ≤ 20,16,12,14,18,L2,-318870
e27420a2f3,25218,male,Age ≤ 20,13,7,10,9,L3,640024
2a76b49384,1862,male,Age ≤ 20,10,19,14,8,L1,-212920
ef80128fc2,95406,male,Age ≤ 20,17,11,19,20,M2,179906
177ca71908,86952,male,Age ≤ 20,12,9,10,8,L2,-161102
92ff69b5c6,57581,male,Age ≤ 20,8,13,12,11,M1,561883
ebeb14da38,41460,male,Age ≤ 20,14,8,19,10,L2,-1172352
4ef58ed7ab,51363,male,Age ≤ 20,19,20,15,15,L2,-4864953
0ce10043d4,91931,male,Age ≤ 20,20,18,10,17,M2,1198498
10cbddc748,33699,male,Age ≤ 20,16,19,8,18,L1,833389
d5280148bc,23465,male,Age ≤ 20,18,12,11,20,L3,439183
d904266fe4,20299,male,Age ≤ 20,16,19,13,18,M1,743725
e6c14798c8,3746,male,Age ≤ 20,12,15,10,16,L2,-164274
88339e1fe7,15582,male,Age ≤ 20,15,19,17,19,L2,-660130
4519dc2c58,24436,male,Age ≤ 20,20,15,20,15,M2,-196857
c89197339c,45013,male,Age ≤ 20,18,13,16,19,L3,1282041
ff517729e2,51764,male,Age ≤ 20,19,18,14,16,M1,505198
1ebfd3376c,82681,male,Age ≤ 20,20,9,19,10,L2,575568
50b8ff3567,90189,male,Age ≤ 20,20,17,9,10,L2,-354067
7fe17de728,1577,male,Age ≤ 20,18,12,8,13,M1,-2963009
f12b441a0e,38518,male,Age ≤ 20,19,20,8,9,M2,-70299
3edd24adac,12421,male,Age ≤ 20,10,12,16,15,L3,-2342838
b3d8d4c48c,82438,male,Age ≤ 20,20,10,10,16,M1,1263142
ee1ae5be83,37665,male,Age ≤ 20,20,12,10,14,L2,-55591
86078bf46a,2971,male,Age ≤ 20,8,12,14,19,M2,106676
8f75ab7cd8,19380,male,Age ≤ 20,8,17,19,16,M1,457806
b6886fc3f2,53112,male,Age ≤ 20,10,13,10,16,L1,-559197
d30abfc918,10324,male,Age ≤ 20,7,20,9,19,L3,879452
c4117c8458,59201,male,Age ≤ 20,7,12,14,17,L3,254535
7f3869a77c,22280,male,Age ≤ 20,12,14,18,9,M2,1022064
4bca69404d,29512,male,Age ≤ 20,15,11,9,13,L2,-599365
03cf19458c,87624,male,Age ≤ 20,20,18,9,9,L2,-1082629
ac4bd109d3,21798,male,Age ≤ 20,16,18,13,14,L3,218901
239bb6dd78,7686,male,Age ≤ 20,18,14,8,9,L2,13378
1fe5524bbc,15364,male,Age ≤ 20,8,19,19,13,M1,-3016776
4953f6cffa,58045,male,Age ≤ 20,14,13,14,20,L3,-946191
34e13c817d,38264,male,Age ≤ 20,17,14,12,13,L2,-546860
c898a71b27,72451,male,Age ≤ 20,12,8,15,10,L2,-181772
bfc8b43111,84966,male,Age ≤ 20,19,16,14,16,L2,1289099
fae25bbb1d,11298,male,Age ≤ 20,12,12,13,9,M1,-974123
6438a03c75,32798,male,Age ≤ 20,17,20,8,10,L1,-1053068
d4f1bbdd77,46672,male,Age ≤ 20,8,11,16,7,L3,-886628
a95a478208,14931,male,Age ≤ 20,11,16,15,16,L1,-1448260
c5ab30ef52,3855,male,Age ≤ 20,18,11,18,15,M2,249958
55d0a1f7ec,99940,male,Age ≤ 20,8,17,16,9,M1,-476128
eedaae859e,67956,male,Age ≤ 20,19,7,18,18,M2,-749084
9af7d525fd,54508,male,Age ≤ 20,11,12,20,9,L2,6323807
3581fbaed2,26137,male,Age ≤ 20,12,19,11,12,M2,1768
3e267552a3,34858,male,Age ≤ 20,16,8,19,11,L2,-1102980
70775d64c9,96787,male,Age ≤ 20,16,7,9,8,L1,-750084
4747815f68,21764,male,Age ≤ 20,14,13,15,9,M2,-14655
eda9a30710,56599,male,Age ≤ 20,11,16,10,12,L2,2242080
4142f55cc6,7524,male,Age ≤ 20,15,7,18,8,L3,363708
3e2b2eb874,57458,male,Age ≤ 20,17,17,14,18,M2,-160019
8c7464a403,15977,male,Age ≤ 20,12,8,12,11,L1,-701212
82062a65c1,27222,male,Age ≤ 20,20,18,10,18,M1,146960
c5c6961996,71479,male,Age ≤ 20,9,10,16,11,M1,851008
f87d14bf38,7936,male,Age ≤ 20,17,17,13,13,M1,599803
8b0d4a6e3c,97468,male,Age ≤ 20,17,8,16,7,L1,1003580
4e0e100e3b,9030,male,Age ≤ 20,12,17,14,15,L1,-232298
c69514c313,28262,male,Age ≤ 20,11,17,20,8,L2,255595
78c679e19e,22071,male,Age ≤ 20,12,11,18,15,L3,-288481
83038f1623,54401,male,Age ≤ 20,19,17,18,12,L1,-2502239
5fc884ff87,43881,male,Age ≤ 20,16,19,19,20,L1,845251
50f91108a6,9694,male,Age ≤ 20,14,8,14,14,M2,747910
4009d599a0,69255,male,Age ≤ 20,12,19,12,19,L3,586556
1eb4625173,58578,male,Age ≤ 20,11,19,8,10,M2,-382713
4768765810,69015,male,Age ≤ 20,18,8,14,8,L3,96495
8241be19cb,553,male,Age ≤ 20,16,15,8,16,M2,-3155331
e6d3b7c60c,58545,male,Age ≤ 20,8,14,11,20,L2,-725046
f10503974e,38216,male,Age ≤ 20,10,11,15,19,L3,-2106335
60f5d8064b,58759,male,Age ≤ 20,16,17,17,18,L1,1001551
458498bc71,16279,male,Age ≤ 20,7,14,11,17,L1,-1538562
efda9e7cd4,94683,male,Age ≤ 20,10,14,16,16,M1,-691786
d84d30c469,17297,male,Age ≤ 20,12,15,9,18,L3,-433551
a3e7c5399d,20923,male,Age ≤ 20,10,14,12,9,M1,883008
7253d876d8,30496,male,Age ≤ 20,11,11,13,15,L2,287123
6fc06f3ef8,47351,male,Age ≤ 20,14,18,12,17,M2,353826
af722afe25,29210,male,Age ≤ 20,11,16,19,16,M2,1591717
d7979dfb12,46862,male,Age ≤ 20,18,8,10,14,L2,-909901
0d56c0f03d,80976,female,20 < Age ≤ 30,10,12,9,14,L3,206627
bcc6ac004e,90642,female,20 < Age ≤ 30,8,10,11,11,M2,1249839
8fdf7cc662,19857,female,20 < Age ≤ 30,16,7,20,7,M2,668836
c3832e357c,69983,female,20 < Age ≤ 30,17,20,15,19,M1,742205
af48142411,14452,female,20 < Age ≤ 30,16,17,8,13,M1,-3130295
241091f879,47696,female,20 < Age ≤ 30,14,18,20,12,L3,380673
2ffcd12ae2,53262,female,20 < Age ≤ 30,9,18,9,7,L3,-1325545
830f4d632a,99630,female,20 < Age ≤ 30,12,10,12,18,M2,-193356
7736eb134d,11027,female,20 < Age ≤ 30,8,17,16,16,L1,-318535
2f68b89ca2,57286,female,20 < Age ≤ 30,15,8,11,10,M2,-436453
9f05fe42bb,19046,female,20 < Age ≤ 30,9,7,10,10,M1,66893
810ad0d0cf,12320,female,20 < Age ≤ 30,7,19,18,19,M1,1779869
94e58af311,87019,female,20 < Age ≤ 30,7,18,15,15,L1,430035
71f4182083,4767,female,20 < Age ≤ 30,9,16,19,19,L2,-493364
09f18e195e,80473,female,20 < Age ≤ 30,17,9,9,15,L3,-317491
f33bb77136,85426,female,20 < Age ≤ 30,16,7,14,13,L2,131899
5a37983540,75034,female,20 < Age ≤ 30,18,9,20,19,M1,-306369
daf872193a,76557,female,20 < Age ≤ 30,13,8,20,8,M2,171395
7865fcf2cf,13560,female,20 < Age ≤ 30,9,19,18,18,L2,-84434
715e9bb340,17805,female,20 < Age ≤ 30,10,16,17,8,L2,969828
342fd50fda,76527,female,20 < Age ≤ 30,15,20,15,17,L1,-405040
17d74d0bd9,12547,female,20 < Age ≤ 30,8,19,16,17,M2,264585
13435b2c03,93978,female,20 < Age ≤ 30,12,9,11,11,L1,469494
24d7af4b3a,94950,female,20 < Age ≤ 30,20,10,8,16,L2,1247372
730f2a988c,47237,female,20 < Age ≤ 30,11,8,9,12,L1,657288
697c44a65c,18173,female,20 < Age ≤ 30,17,7,18,10,L3,267147
7ff7724e88,62998,female,20 < Age ≤ 30,14,15,10,9,M2,1537279
a8e38a4d20,21488,female,20 < Age ≤ 30,11,14,11,14,L3,-322149
15a7a15f1f,64864,female,20 < Age ≤ 30,13,17,18,7,L1,-530270
245eb645f1,78825,female,20 < Age ≤ 30,7,17,8,14,M2,-1745468
793fb7a871,82203,female,20 < Age ≤ 30,20,13,18,17,L3,-1572507
1bfbab7470,55415,female,20 < Age ≤ 30,13,18,15,15,L1,1778354
6a13e00a33,17656,female,20 < Age ≤ 30,14,11,20,14,M1,-182119
e54c8150a7,970,female,20 < Age ≤ 30,15,9,7,17,M1,615947
33e1f0b143,89089,female,20 < Age ≤ 30,16,8,11,8,L3,485484
2dc986bdab,60586,female,20 < Age ≤ 30,11,15,14,15,L2,-914016
a9de1b8a51,68703,female,20 < Age ≤ 30,10,11,7,15,L1,694853
0c1cfcf86a,57890,female,20 < Age ≤ 30,19,20,8,18,L3,-1204852
0ae8334a75,42136,female,20 < Age ≤ 30,8,18,8,16,M1,-1502423
6b898f2e1a,49269,female,20 < Age ≤ 30,16,18,13,12,L1,-383191
fadf178a1a,31521,female,20 < Age ≤ 30,20,15,8,11,L3,-184740
73f4d951b8,95384,female,20 < Age ≤ 30,13,7,19,7,L2,190992
3decbe2b2b,31917,female,20 < Age ≤ 30,13,16,13,16,M1,397535
c9eb158ec5,37020,female,20 < Age ≤ 30,12,9,13,12,M1,-1288143
0a0c6798d2,53735,female,20 < Age ≤ 30,13,10,17,20,L2,-1575158
5d1b217f9c,59656,female,20 < Age ≤ 30,10,19,20,9,L2,-210247
63bf9554c5,46951,female,20 < Age ≤ 30,7,7,18,13,L1,-984357
a27a55f7f1,66715,female,20 < Age ≤ 30,20,16,13,9,L3,-978888
1dec100cbd,18445,female,20 < Age ≤ 30,13,10,17,16,M2,777730
b8215e221b,8171,female,20 < Age ≤ 30,16,12,11,18,M2,2998592
44cab401e5,48949,female,20 < Age ≤ 30,10,13,20,9,L1,1141186
dce4e2ce41,86213,female,20 < Age ≤ 30,9,17,14,14,M1,-2201421
db102c7ced,77883,female,20 < Age ≤ 30,7,20,10,7,L2,361657
fe77c91c49,50335,female,20 < Age ≤ 30,7,13,9,18,M1,-3749711
d1e575ca33,17509,female,20 < Age ≤ 30,12,20,9,9,M1,-387756
95791bfce7,26249,female,20 < Age ≤ 30,18,17,11,19,L1,-154515
659399933b,40782,female,20 < Age ≤ 30,19,18,12,10,L2,-1209394
6c2aabc665,22938,female,20 < Age ≤ 30,20,13,17,11,M2,-26689
966d567088,48849,female,20 < Age ≤ 30,9,11,8,8,L3,2199422
533d965f32,13220,female,20 < Age ≤ 30,8,17,16,10,M1,-1729639
da2f6b55f3,66474,female,20 < Age ≤ 30,9,8,14,15,L3,795054
78bc8f896b,35396,female,20 < Age ≤ 30,7,16,17,14,M2,402115
ef0c31b814,43657,female,20 < Age ≤ 30,19,9,11,17,L1,-524396
47574b4907,33250,female,20 < Age ≤ 30,12,18,10,9,M2,-646957
ad85545b55,16647,female,20 < Age ≤ 30,12,9,16,8,M1,-598822
0bc91d7906,77793,female,20 < Age ≤ 30,12,20,12,16,L1,1561531
4ab009702f,16075,female,20 < Age ≤ 30,16,18,20,14,L2,-293295
1337a84746,24431,female,20 < Age ≤ 30,10,10,19,7,M2,2271811
1b11caf78c,54260,female,20 < Age ≤ 30,16,15,14,18,L1,183898
12a5e6c26c,90573,female,20 < Age ≤ 30,16,19,13,17,L2,-534488
d8951bb6e9,71952,female,20 < Age ≤ 30,12,9,8,7,L1,-34483
a07ef39763,80064,female,20 < Age ≤ 30,10,19,7,17,L2,-259588
cf481b4f4a,98060,female,20 < Age ≤ 30,14,19,12,12,M1,-824324
729c4c22d6,78028,female,20 < Age ≤ 30,14,20,7,13,L3,296969
0e399a02ca,84406,female,20 < Age ≤ 30,18,14,8,20,L1,-2425248
e935caa0ce,83281,female,20 < Age ≤ 30,13,9,12,20,L1,570698
1498616ccd,68044,female,20 < Age ≤ 30,7,10,12,12,L2,1719714
5b802dfdf8,95355,female,20 < Age ≤ 30,12,11,20,7,L2,-361259
9b12f98306,21599,female,20 < Age ≤ 30,12,7,17,17,L1,1518152
0d8f461b63,18288,female,20 < Age ≤ 30,17,19,9,17,L1,-482222
15f376801b,88585,female,20 < Age ≤ 30,10,17,15,12,L3,424599
8c7e008340,57115,female,20 < Age ≤ 30,16,13,9,14,L3,1785496
4246c5a69b,21704,female,20 < Age ≤ 30,7,16,14,8,M1,-2799471
fd69b0ad72,84226,female,20 < Age ≤ 30,9,16,20,16,M1,-292391
604db056d3,2944,female,20 < Age ≤ 30,19,18,12,20,M1,2503092
8a2f9c6de6,20303,female,20 < Age ≤ 30,15,10,19,14,M2,650399
13a6c5a687,50511,female,20 < Age ≤ 30,14,8,14,7,L2,626847
26865e35c5,14930,female,20 < Age ≤ 30,14,17,20,14,L3,739293
dbb9ab49f7,69510,female,20 < Age ≤ 30,7,8,18,16,L3,1154191
d19f00d601,13021,female,20 < Age ≤ 30,9,7,15,9,M1,-5344578
a0f1a320d8,78796,female,20 < Age ≤ 30,17,19,9,20,M2,-28680
e86633c3e5,81264,female,20 < Age ≤ 30,11,14,13,7,M2,-1035803
eb19d2f142,98243,female,20 < Age ≤ 30,13,11,12,20,M1,-857960
59142009ce,13435,female,20 < Age ≤ 30,9,12,13,8,L3,-623722
491e66c73c,92845,female,20 < Age ≤ 30,15,11,10,13,M2,-7413
c5c1f2a7cf,86387,female,20 < Age ≤ 30,9,11,8,11,L3,-964977
065579011e,17105,female,20 < Age ≤ 30,13,11,12,11,L2,-833629
6162ea04e5,35688,female,20 < Age ≤ 30,16,15,19,16,L2,1717265
2c406cdcf8,23704,female,20 < Age ≤ 30,14,12,12,16,M2,-2036781
778bfec125,42954,female,20 < Age ≤ 30,7,8,18,13,L2,4041479
3da096a89f,54652,female,20 < Age ≤ 30,11,13,7,15,L3,188372
afb5cdbd3e,30364,female,20 < Age ≤ 30,19,20,11,13,L1,1561917
ed4787d80c,88162,female,20 < Age ≤ 30,16,9,18,12,L3,1146959
a8aaff8105,48644,female,20 < Age ≤ 30,18,16,19,10,L2,-139423
e0429c45f8,5484,female,20 < Age ≤ 30,13,15,18,10,L1,-2937441
c7a8803aae,38381,female,20 < Age ≤ 30,10,7,19,9,L3,329431
a78a247423,69915,female,20 < Age ≤ 30,19,7,15,11,L3,-95956
79027e53b9,83847,female,20 < Age ≤ 30,11,7,15,9,L3,-73913
fc4929d017,20554,female,20 < Age ≤ 30,17,8,19,17,L2,-140921
5d824143d7,34141,female,20 < Age ≤ 30,18,11,20,8,L3,4271619
f12b289786,75477,female,20 < Age ≤ 30,10,9,10,19,L2,174877
07f7a88fbf,97318,female,20 < Age ≤ 30,9,8,12,7,L2,1541376
4c494c999d,76009,female,20 < Age ≤ 30,11,7,10,11,L2,468877
5f04ff1307,84961,female,20 < Age ≤ 30,10,20,9,20,M1,420341
ce115b8e9a,97260,female,20 < Age ≤ 30,13,13,11,12,M1,-3295514
125f057b64,97113,female,20 < Age ≤ 30,9,15,9,9,M2,706751
10398555a3,11050,female,20 < Age ≤ 30,11,14,7,19,M1,144676
0856b0329c,5957,female,20 < Age ≤ 30,8,8,20,8,L2,-767001
e146e80096,41484,female,20 < Age ≤ 30,7,11,20,20,L2,179401
b5bc010007,43580,female,20 < Age ≤ 30,7,17,7,14,M2,-1885385
5c9cfbf2f3,17235,female,20 < Age ≤ 30,17,15,13,10,M1,1277391
9bd76bf24a,21744,female,20 < Age ≤ 30,20,19,18,12,L3,284343
160a6532ac,89109,female,20 < Age ≤ 30,15,10,17,20,M1,847620
a5699a5981,65010,female,20 < Age ≤ 30,12,9,20,15,M1,1460151
b4b18ec6ce,76679,female,20 < Age ≤ 30,20,14,8,15,L2,-906341
9c824e6ecb,97835,female,20 < Age ≤ 30,17,12,10,7,L2,1015067
9ef24bb772,90674,female,20 < Age ≤ 30,18,18,14,13,M1,-1239532
c140a2fb53,46951,female,20 < Age ≤ 30,19,17,7,12,L3,-2243581
d6f23bb14b,61374,female,20 < Age ≤ 30,9,11,14,10,L3,887022
a29e59d1e3,18745,female,20 < Age ≤ 30,9,16,10,14,M1,1710590
661f0e5219,95301,female,20 < Age ≤ 30,7,9,7,15,L3,-332506
e612af8ca8,68940,female,20 < Age ≤ 30,8,8,7,17,L3,1317640
d9bb2023d1,54898,female,20 < Age ≤ 30,12,18,10,19,L1,1411900
3e57ebd9d8,46437,female,20 < Age ≤ 30,18,12,14,13,L2,567665
c1c4b19356,59258,female,20 < Age ≤ 30,12,8,18,16,L3,-338204
4572ea7e68,68412,female,20 < Age ≤ 30,17,17,16,19,M2,-1945131
f8c935a30b,41130,female,20 < Age ≤ 30,8,19,18,12,L3,-5742726
66e9d829af,37482,female,20 < Age ≤ 30,9,11,9,14,M1,-559847
d932efb640,1526,female,20 < Age ≤ 30,17,11,14,18,L3,2496761
3d7b0d446f,34254,female,20 < Age ≤ 30,20,11,8,11,L3,182884
b1352b1332,80585,female,20 < Age ≤ 30,14,12,11,9,M2,-78138
898d507c2b,81423,female,20 < Age ≤ 30,19,18,20,20,L2,-362828
b430b0f360,63496,female,20 < Age ≤ 30,19,18,13,9,L1,-1124488
e55f3fd230,93320,female,20 < Age ≤ 30,12,8,19,18,L2,2202373
f62634a30d,96059,female,20 < Age ≤ 30,9,17,15,15,L1,-2538938
d427e037ee,77159,female,20 < Age ≤ 30,17,14,19,13,L1,1014251
3d1fd85f9c,66680,female,20 < Age ≤ 30,11,19,10,15,L3,-524993
a7396b6462,50091,female,20 < Age ≤ 30,17,8,17,19,M1,62125
58503047f3,84815,female,20 < Age ≤ 30,9,18,10,7,L2,-2639243
319e32e578,76001,female,20 < Age ≤ 30,20,11,16,14,M2,1417595
839cbd8f60,10387,female,20 < Age ≤ 30,7,12,7,9,M2,-212032
435f797726,92348,female,20 < Age ≤ 30,19,20,12,13,M1,468860
71b4217a87,58484,female,20 < Age ≤ 30,11,19,13,14,M1,-2083364
85368fc992,62428,female,20 < Age ≤ 30,14,14,17,8,L2,-628086
2256219fda,85293,female,20 < Age ≤ 30,14,10,10,9,M2,-574372
c6d2ab4428,8725,female,20 < Age ≤ 30,19,15,12,14,M1,-514235
058fd364af,96033,female,20 < Age ≤ 30,16,9,9,20,L1,-1385759
93d7558c34,16697,female,20 < Age ≤ 30,14,11,16,12,L3,1008903
3e5be315a9,6718,female,20 < Age ≤ 30,19,18,11,13,M1,134848
98dfb2798b,70740,female,20 < Age ≤ 30,7,20,11,18,L1,939110
aaef54d18e,20738,female,20 < Age ≤ 30,17,17,9,14,L1,-2795938
f4e809f901,4845,female,20 < Age ≤ 30,10,14,17,9,L3,-3815286
1802f3d51f,52908,female,20 < Age ≤ 30,12,11,16,17,L3,2148083
c5b24295e7,77197,female,20 < Age ≤ 30,15,20,10,10,M1,-1507299
2fcb76b897,2554,female,20 < Age ≤ 30,15,7,14,13,L2,-3881725
57a91e5f1d,43004,female,20 < Age ≤ 30,10,9,8,12,L1,571400
43d56b194e,20838,female,20 < Age ≤ 30,18,14,12,7,L2,884602
751cf886c2,24163,female,20 < Age ≤ 30,11,16,16,16,L2,-696528
e307b50de6,60966,female,20 < Age ≤ 30,14,18,12,9,M1,-727903
748b07eb0e,73487,female,20 < Age ≤ 30,13,13,7,14,L1,-1141163
376e82cb41,62867,female,20 < Age ≤ 30,14,9,15,13,M2,-4563050
765baa1cb5,88587,female,20 < Age ≤ 30,8,11,9,15,M1,754923
47deede7dc,48602,female,20 < Age ≤ 30,13,15,19,17,L3,1920796
66efb4c3b5,89562,female,20 < Age ≤ 30,10,9,8,8,M2,-886474
901c1ff68c,11415,female,20 < Age ≤ 30,7,8,20,9,M2,147470
44313ba6f7,29409,female,20 < Age ≤ 30,12,19,8,9,L1,-918570
0a88a14c7c,7257,female,20 < Age ≤ 30,10,12,11,7,M1,482628
a4d06581b8,87962,female,20 < Age ≤ 30,20,10,16,11,M1,-449744
aea7391ed1,11250,female,20 < Age ≤ 30,18,8,12,12,M2,-352104
4c2e0a3caf,79411,female,20 < Age ≤ 30,16,17,18,12,L1,3118492
a9d3e6ce18,53396,female,20 < Age ≤ 30,11,14,10,17,L1,-532381
29075c320b,1556,female,20 < Age ≤ 30,20,10,10,10,L2,-54688
c622c41bd6,87914,female,20 < Age ≤ 30,17,10,20,9,L3,1086671
a25171350c,68965,female,20 < Age ≤ 30,14,17,13,16,M2,1114313
8e5481f738,85708,female,20 < Age ≤ 30,14,12,10,14,L1,-961304
3d2aee08ff,1787,female,20 < Age ≤ 30,20,11,19,18,M1,-349856
ac3dc17c06,95877,female,20 < Age ≤ 30,16,13,12,19,L2,1381369
5c2d9e2448,58745,female,20 < Age ≤ 30,9,8,14,19,M1,-886187
7dab71d914,26499,female,20 < Age ≤ 30,7,7,9,7,L1,-951343
6ef8e2fe39,84308,female,20 < Age ≤ 30,20,11,12,7,L2,-411910
ed4c230aac,41157,female,20 < Age ≤ 30,16,12,9,7,M2,658062
b713a02f42,53356,female,20 < Age ≤ 30,18,10,13,20,L3,309607
4407d4ece5,80028,female,20 < Age ≤ 30,9,10,19,16,L1,296277
48c79a3456,39012,female,20 < Age ≤ 30,20,9,20,18,M1,-2303474
41adcc8070,17547,female,20 < Age ≤ 30,7,9,7,11,M2,3510282
4faba5ae53,2778,female,20 < Age ≤ 30,16,18,16,20,L2,-823911
356e88dbd0,49942,female,20 < Age ≤ 30,7,12,19,9,L3,-1100337
5a134526c7,26739,female,20 < Age ≤ 30,18,15,13,17,L2,960839
3fd1d00b71,48378,female,20 < Age ≤ 30,11,18,9,16,L3,770459
fdf18c48cf,26721,female,20 < Age ≤ 30,7,20,16,11,M2,2244601
